kpi_delivered_total,kpi_throughput_per_100_steps,kpi_mean_backlog,kpi_peak_backlog,kpi_rest_ratio,kpi_delivered_pct,kpi_remaining_work_pct,kpi_completion_pct,kpi_human_utilization,kpi_drone_utilization,episode_fatigue_increase_total,episode_delivered_delta_total,kpi_mean_fatigue,kpi_peak_fatigue,kpi_fatigue_hi_ratio,r_delivery_per_step,r_fatigue_inc_per_step,r_backlog_per_step,r_fatigue_level_per_step,r_total_per_step,episode,rollout_mean_reward
52,21.666666666666668,7.554166666666666,12,0.0,2.874516307352128,80.04422332780541,19.955776672194588,0.9852083333333334,0.3333333333333333,19.704685852668412,52,0.55614238736765,1.0,0.40229166666666666,0.65,-0.12315428657917779,-0.0034337121212121248,-0.28569146585028393,0.039415982531232054,0,9.459835807495693
52,21.666666666666668,7.554166666666666,12,0.0,2.874516307352128,80.04422332780541,19.955776672194588,0.9852083333333334,0.3333333333333333,19.704685852668412,52,0.55614238736765,1.0,0.40229166666666666,0.65,-0.12315428657917779,-0.0034337121212121248,-0.28569146585028393,0.039415982531232054,1,9.459835807495693
52,21.666666666666668,7.554166666666666,12,0.0,2.874516307352128,80.04422332780541,19.955776672194588,0.9852083333333334,0.3333333333333333,19.704685852668412,52,0.55614238736765,1.0,0.40229166666666666,0.65,-0.12315428657917779,-0.0034337121212121248,-0.28569146585028393,0.039415982531232054,2,9.459835807495693
52,21.666666666666668,7.554166666666666,12,0.0,2.874516307352128,80.04422332780541,19.955776672194588,0.9852083333333334,0.3333333333333333,19.704685852668412,52,0.55614238736765,1.0,0.40229166666666666,0.65,-0.12315428657917779,-0.0034337121212121248,-0.28569146585028393,0.039415982531232054,3,9.459835807495693
52,21.666666666666668,7.554166666666666,12,0.0,2.874516307352128,80.04422332780541,19.955776672194588,0.9852083333333334,0.3333333333333333,19.704685852668412,52,0.55614238736765,1.0,0.40229166666666666,0.65,-0.12315428657917779,-0.0034337121212121248,-0.28569146585028393,0.039415982531232054,4,9.459835807495693
52,21.666666666666668,7.554166666666666,12,0.0,2.874516307352128,80.04422332780541,19.955776672194588,0.9852083333333334,0.3333333333333333,19.704685852668412,52,0.55614238736765,1.0,0.40229166666666666,0.65,-0.12315428657917779,-0.0034337121212121248,-0.28569146585028393,0.039415982531232054,5,9.459835807495693
52,21.666666666666668,7.554166666666666,12,0.0,2.874516307352128,80.04422332780541,19.955776672194588,0.9852083333333334,0.3333333333333333,19.704685852668412,52,0.55614238736765,1.0,0.40229166666666666,0.65,-0.12315428657917779,-0.0034337121212121248,-0.28569146585028393,0.039415982531232054,6,9.459835807495693
52,21.666666666666668,7.554166666666666,12,0.0,2.874516307352128,80.04422332780541,19.955776672194588,0.9852083333333334,0.3333333333333333,19.704685852668412,52,0.55614238736765,1.0,0.40229166666666666,0.65,-0.12315428657917779,-0.0034337121212121248,-0.28569146585028393,0.039415982531232054,7,9.459835807495693
52,21.666666666666668,7.554166666666666,12,0.0,2.874516307352128,80.04422332780541,19.955776672194588,0.9852083333333334,0.3333333333333333,19.704685852668412,52,0.55614238736765,1.0,0.40229166666666666,0.65,-0.12315428657917779,-0.0034337121212121248,-0.28569146585028393,0.039415982531232054,8,9.459835807495693
52,21.666666666666668,7.554166666666666,12,0.0,2.874516307352128,80.04422332780541,19.955776672194588,0.9852083333333334,0.3333333333333333,19.704685852668412,52,0.55614238736765,1.0,0.40229166666666666,0.65,-0.12315428657917779,-0.0034337121212121248,-0.28569146585028393,0.039415982531232054,9,9.459835807495693
