kpi_delivered_total,kpi_throughput_per_100_steps,kpi_mean_backlog,kpi_peak_backlog,kpi_rest_ratio,kpi_delivered_pct,kpi_remaining_work_pct,kpi_completion_pct,kpi_human_utilization,kpi_drone_utilization,episode_fatigue_increase_total,episode_delivered_delta_total,kpi_mean_fatigue,kpi_peak_fatigue,kpi_fatigue_hi_ratio,r_delivery_per_step,r_fatigue_inc_per_step,r_backlog_per_step,r_fatigue_level_per_step,r_total_per_step,episode,rollout_mean_reward
49,20.416666666666668,6.879166666666666,11,0.21479166666666666,2.7086788280818133,80.48645660585959,19.513543394140413,0.770625,0.3333333333333333,19.159174971426967,49,0.5118022692612657,1.0,0.33145833333333335,0.6125,-0.11974484357141896,-0.003126893939393937,-0.19709088029827324,0.10632451365714425,0,25.51788327771462
49,20.416666666666668,6.879166666666666,11,0.21479166666666666,2.7086788280818133,80.48645660585959,19.513543394140413,0.770625,0.3333333333333333,19.159174971426967,49,0.5118022692612657,1.0,0.33145833333333335,0.6125,-0.11974484357141896,-0.003126893939393937,-0.19709088029827324,0.10632451365714425,1,25.51788327771462
49,20.416666666666668,6.879166666666666,11,0.21479166666666666,2.7086788280818133,80.48645660585959,19.513543394140413,0.770625,0.3333333333333333,19.159174971426967,49,0.5118022692612657,1.0,0.33145833333333335,0.6125,-0.11974484357141896,-0.003126893939393937,-0.19709088029827324,0.10632451365714425,2,25.51788327771462
49,20.416666666666668,6.879166666666666,11,0.21479166666666666,2.7086788280818133,80.48645660585959,19.513543394140413,0.770625,0.3333333333333333,19.159174971426967,49,0.5118022692612657,1.0,0.33145833333333335,0.6125,-0.11974484357141896,-0.003126893939393937,-0.19709088029827324,0.10632451365714425,3,25.51788327771462
49,20.416666666666668,6.879166666666666,11,0.21479166666666666,2.7086788280818133,80.48645660585959,19.513543394140413,0.770625,0.3333333333333333,19.159174971426967,49,0.5118022692612657,1.0,0.33145833333333335,0.6125,-0.11974484357141896,-0.003126893939393937,-0.19709088029827324,0.10632451365714425,4,25.51788327771462
49,20.416666666666668,6.879166666666666,11,0.21479166666666666,2.7086788280818133,80.48645660585959,19.513543394140413,0.770625,0.3333333333333333,19.159174971426967,49,0.5118022692612657,1.0,0.33145833333333335,0.6125,-0.11974484357141896,-0.003126893939393937,-0.19709088029827324,0.10632451365714425,5,25.51788327771462
49,20.416666666666668,6.879166666666666,11,0.21479166666666666,2.7086788280818133,80.48645660585959,19.513543394140413,0.770625,0.3333333333333333,19.159174971426967,49,0.5118022692612657,1.0,0.33145833333333335,0.6125,-0.11974484357141896,-0.003126893939393937,-0.19709088029827324,0.10632451365714425,6,25.51788327771462
49,20.416666666666668,6.879166666666666,11,0.21479166666666666,2.7086788280818133,80.48645660585959,19.513543394140413,0.770625,0.3333333333333333,19.159174971426967,49,0.5118022692612657,1.0,0.33145833333333335,0.6125,-0.11974484357141896,-0.003126893939393937,-0.19709088029827324,0.10632451365714425,7,25.51788327771462
49,20.416666666666668,6.879166666666666,11,0.21479166666666666,2.7086788280818133,80.48645660585959,19.513543394140413,0.770625,0.3333333333333333,19.159174971426967,49,0.5118022692612657,1.0,0.33145833333333335,0.6125,-0.11974484357141896,-0.003126893939393937,-0.19709088029827324,0.10632451365714425,8,25.51788327771462
49,20.416666666666668,6.879166666666666,11,0.21479166666666666,2.7086788280818133,80.48645660585959,19.513543394140413,0.770625,0.3333333333333333,19.159174971426967,49,0.5118022692612657,1.0,0.33145833333333335,0.6125,-0.11974484357141896,-0.003126893939393937,-0.19709088029827324,0.10632451365714425,9,25.51788327771462
