kpi_delivered_total,kpi_throughput_per_100_steps,kpi_mean_backlog,kpi_peak_backlog,kpi_rest_ratio,kpi_delivered_pct,kpi_remaining_work_pct,kpi_completion_pct,kpi_human_utilization,kpi_drone_utilization,episode_fatigue_increase_total,episode_delivered_delta_total,kpi_mean_fatigue,kpi_peak_fatigue,kpi_fatigue_hi_ratio,r_delivery_per_step,r_fatigue_inc_per_step,r_backlog_per_step,r_fatigue_level_per_step,r_total_per_step,episode,rollout_mean_reward
114,47.5,0.0,0,0.0,6.301824212271973,77.05914870093974,22.940851299060256,0.9885416666666667,0.0,40.00000000000001,114,0.6377445438234376,1.0,0.5336458333333334,1.425,-0.25000000000000017,0.0,-0.4039666615653158,0.3159500051013504,0,75.8280012243241
114,47.5,0.0,0,0.0,6.301824212271973,77.05914870093974,22.940851299060256,0.9885416666666667,0.0,40.00000000000001,114,0.6377445438234376,1.0,0.5336458333333334,1.425,-0.25000000000000017,0.0,-0.4039666615653158,0.3159500051013504,1,75.8280012243241
114,47.5,0.0,0,0.0,6.301824212271973,77.05914870093974,22.940851299060256,0.9885416666666667,0.0,40.00000000000001,114,0.6377445438234376,1.0,0.5336458333333334,1.425,-0.25000000000000017,0.0,-0.4039666615653158,0.3159500051013504,2,75.8280012243241
114,47.5,0.0,0,0.0,6.301824212271973,77.05914870093974,22.940851299060256,0.9885416666666667,0.0,40.00000000000001,114,0.6377445438234376,1.0,0.5336458333333334,1.425,-0.25000000000000017,0.0,-0.4039666615653158,0.3159500051013504,3,75.8280012243241
114,47.5,0.0,0,0.0,6.301824212271973,77.05914870093974,22.940851299060256,0.9885416666666667,0.0,40.00000000000001,114,0.6377445438234376,1.0,0.5336458333333334,1.425,-0.25000000000000017,0.0,-0.4039666615653158,0.3159500051013504,4,75.8280012243241
114,47.5,0.0,0,0.0,6.301824212271973,77.05914870093974,22.940851299060256,0.9885416666666667,0.0,40.00000000000001,114,0.6377445438234376,1.0,0.5336458333333334,1.425,-0.25000000000000017,0.0,-0.4039666615653158,0.3159500051013504,5,75.8280012243241
114,47.5,0.0,0,0.0,6.301824212271973,77.05914870093974,22.940851299060256,0.9885416666666667,0.0,40.00000000000001,114,0.6377445438234376,1.0,0.5336458333333334,1.425,-0.25000000000000017,0.0,-0.4039666615653158,0.3159500051013504,6,75.8280012243241
114,47.5,0.0,0,0.0,6.301824212271973,77.05914870093974,22.940851299060256,0.9885416666666667,0.0,40.00000000000001,114,0.6377445438234376,1.0,0.5336458333333334,1.425,-0.25000000000000017,0.0,-0.4039666615653158,0.3159500051013504,7,75.8280012243241
114,47.5,0.0,0,0.0,6.301824212271973,77.05914870093974,22.940851299060256,0.9885416666666667,0.0,40.00000000000001,114,0.6377445438234376,1.0,0.5336458333333334,1.425,-0.25000000000000017,0.0,-0.4039666615653158,0.3159500051013504,8,75.8280012243241
114,47.5,0.0,0,0.0,6.301824212271973,77.05914870093974,22.940851299060256,0.9885416666666667,0.0,40.00000000000001,114,0.6377445438234376,1.0,0.5336458333333334,1.425,-0.25000000000000017,0.0,-0.4039666615653158,0.3159500051013504,9,75.8280012243241
